,condition,prob
339,URL_Q=100,0.05
340,URL_Q=100,0.05
341,URL_Q=100,0.05
342,URL_Q=100,0.05
343,URL_Q=100,0.05
344,URL_Q=100,0.05
345,URL_Q=100,0.05
346,URL_Q=100,0.05
347,URL_Q=100,0.05
348,URL_Q=100,0.05
349,URL_Q=100,0.05
350,URL_Q=100,0.05
351,URL_Q=100,0.05
352,URL_Q=100,0.05
353,URL_Q=100,0.05
354,URL_Q=100,0.05
355,URL_Q=100,0.05
356,URL_Q=100,0.05
357,URL_Q=100,0.05
358,URL_Q=100,0.05
359,URL_Q=100,0.05
360,URL_Q=100,0.05
361,URL_Q=100,0.05
362,URL_Q=100,0.05
363,URL_Q=100,0.05
364,URL_Q=100,0.05
365,URL_Q=100,0.05
366,URL_Q=100,0.05
367,URL_Q=100,0.05
368,URL_Q=100,0.05
369,URL_Q=100,0.05
370,URL_Q=100,0.05
371,URL_Q=100,0.05
372,URL_Q=100,0.05
373,URL_Q=100,0.05
374,URL_Q=100,0.05
375,URL_Q=100,0.05
376,URL_Q=100,0.05
377,URL_Q=100,0.05
378,URL_Q=100,0.05
379,URL_Q=100,0.1
380,URL_Q=100,0.05
381,URL_Q=100,0.05
382,URL_Q=100,0.05
383,URL_Q=100,0.05
384,URL_Q=100,0.05
385,URL_Q=100,0.05
386,URL_Q=100,0.05
387,URL_Q=100,0.05
388,URL_Q=100,0.05
389,URL_Q=100,0.05
390,URL_Q=100,0.05
391,URL_Q=100,0.05
392,URL_Q=100,0.05
393,URL_Q=100,0.05
394,URL_Q=100,0.05
395,URL_Q=100,0.05
396,URL_Q=100,0.05
397,URL_Q=100,0.05
398,URL_Q=100,0.05
399,URL_Q=100,0.05
400,URL_Q=100,0.05
401,URL_Q=100,0.05
402,URL_Q=100,0.05
403,URL_Q=100,0.05
404,URL_Q=100,0.05
405,URL_Q=100,0.05
406,URL_Q=100,0.05
407,URL_Q=100,0.05
408,URL_Q=100,0.05
409,URL_Q=100,0.05
410,URL_Q=100,0.05
411,URL_Q=100,0.05
412,URL_Q=100,0.05
413,URL_Q=100,0.05
414,URL_Q=100,0.05
415,URL_Q=100,0.05
416,URL_Q=100,0.05
417,URL_Q=100,0.05
418,URL_Q=100,0.05
419,URL_Q=100,0.05
420,URL_Q=100,0.05
421,URL_Q=100,0.05
422,URL_Q=100,0.05
423,URL_Q=100,0.05
424,URL_Q=100,0.05
425,URL_Q=100,0.05
426,URL_Q=100,0.05
427,URL_Q=100,0.05
428,URL_Q=100,0.05
429,URL_Q=100,0.05
430,URL_Q=100,0.05
431,URL_Q=100,0.05
432,URL_Q=100,0.05
433,URL_Q=100,0.05
434,URL_Q=100,0.05
435,URL_Q=100,0.05
436,URL_Q=100,0.05
437,URL_Q=100,0.05
438,URL_Q=100,0.05
439,URL_Q=100,0.05
440,URL_Q=100,0.05
441,URL_Q=100,0.05
442,URL_Q=100,0.05
443,URL_Q=100,0.05
444,URL_Q=100,0.0
445,URL_Q=100,0.05
446,URL_Q=100,0.05
447,URL_Q=100,0.05
448,URL_Q=100,0.05
449,URL_Q=100,0.05
450,URL_Q=100,0.05
451,URL_Q=100,0.05
452,URL_Q=100,0.05
453,URL_Q=100,0.05
454,URL_Q=100,0.0
455,URL_Q=100,0.05
456,URL_Q=100,0.05
457,URL_Q=100,1.0
458,URL_Q=100,0.05
459,URL_Q=100,0.05
460,URL_Q=100,0.05
461,URL_Q=100,0.05
462,URL_Q=100,0.05
463,URL_Q=100,0.05
464,URL_Q=100,0.05
465,URL_Q=100,0.05
466,URL_Q=100,0.05
467,URL_Q=100,0.05
468,URL_Q=100,0.05
469,URL_Q=100,0.05
470,URL_Q=100,0.05
471,URL_Q=100,0.05
472,URL_Q=100,0.05
473,URL_Q=100,0.05
474,URL_Q=100,0.05
475,URL_Q=100,0.05
476,URL_Q=100,0.05
477,URL_Q=100,1.0
478,URL_Q=100,0.05
479,URL_Q=100,0.05
480,URL_Q=100,0.05
481,URL_Q=100,0.05
482,URL_Q=100,0.05
483,URL_Q=100,0.05
484,URL_Q=100,0.05
485,URL_Q=100,0.05
486,URL_Q=100,0.05
487,URL_Q=100,0.05
488,URL_Q=100,0.05
489,URL_Q=100,0.05
490,URL_Q=100,0.05
491,URL_Q=100,0.05
492,URL_Q=100,0.05
493,URL_Q=100,0.05
494,URL_Q=100,0.05
495,URL_Q=100,0.05
496,URL_Q=100,0.05
497,URL_Q=100,0.05
498,URL_Q=100,0.05
499,URL_Q=100,0.05
500,URL_Q=100,0.05
501,URL_Q=100,0.05
502,URL_Q=100,0.05
503,URL_Q=100,0.05
504,URL_Q=100,0.05
505,URL_Q=100,0.05
506,URL_Q=100,0.05
507,URL_Q=100,0.05
508,URL_Q=100,0.05
509,URL_Q=100,0.05
510,URL_Q=100,0.05
511,URL_Q=100,0.05
512,URL_Q=100,0.05
513,URL_Q=100,0.05
514,URL_Q=100,0.05
515,URL_Q=100,0.05
516,URL_Q=100,0.05
517,URL_Q=100,0.05
518,URL_Q=100,0.05
519,URL_Q=100,0.05
520,URL_Q=100,0.05
521,URL_Q=100,0.05
522,URL_Q=100,0.05
523,URL_Q=100,0.05
524,URL_Q=100,0.05
525,URL_Q=100,0.05
526,URL_Q=100,0.05
527,URL_Q=100,0.05
528,URL_Q=100,0.05
529,URL_Q=100,0.05
530,URL_Q=100,0.05
531,URL_Q=100,0.05
532,URL_Q=100,0.05
533,URL_Q=100,0.05
534,URL_Q=100,0.05
535,URL_Q=100,0.05
536,URL_Q=100,0.05
537,URL_Q=100,0.05
538,URL_Q=100,0.1
539,URL_Q=100,0.05
540,URL_Q=100,0.05
541,URL_Q=100,0.05
542,URL_Q=100,0.05
543,URL_Q=100,0.05
544,URL_Q=100,0.05
545,URL_Q=100,0.05
546,URL_Q=100,0.05
547,URL_Q=100,0.05
548,URL_Q=100,0.05
549,URL_Q=100,0.05
550,URL_Q=100,0.05
551,URL_Q=100,0.05
552,URL_Q=100,0.05
553,URL_Q=100,0.05
554,URL_Q=100,0.05
555,URL_Q=100,0.05
556,URL_Q=100,0.05
557,URL_Q=100,0.05
558,URL_Q=100,0.05
559,URL_Q=100,0.05
560,URL_Q=100,0.05
561,URL_Q=100,0.05
562,URL_Q=100,0.05
563,URL_Q=100,0.05
564,URL_Q=100,0.05
565,URL_Q=100,0.05
566,URL_Q=100,0.05
567,URL_Q=100,0.05
568,URL_Q=100,0.05
569,URL_Q=100,0.05
570,URL_Q=100,0.05
571,URL_Q=100,0.05
572,URL_Q=100,0.05
573,URL_Q=100,0.05
574,URL_Q=100,0.05
575,URL_Q=100,0.05
576,URL_Q=100,0.05
577,URL_Q=100,0.05
578,URL_Q=100,0.05
579,URL_Q=100,0.05
580,URL_Q=100,0.05
581,URL_Q=100,0.05
582,URL_Q=100,0.05
583,URL_Q=100,0.05
584,URL_Q=100,0.05
585,URL_Q=100,0.0
586,URL_Q=100,0.05
587,URL_Q=100,0.05
588,URL_Q=100,0.05
589,URL_Q=100,0.05
590,URL_Q=100,0.05
591,URL_Q=100,0.0
592,URL_Q=100,0.05
593,URL_Q=100,0.05
594,URL_Q=100,0.05
595,URL_Q=100,0.05
596,URL_Q=100,0.05
597,URL_Q=100,0.05
598,URL_Q=100,0.05
599,URL_Q=100,0.05
600,URL_Q=100,0.05
601,URL_Q=100,0.05
602,URL_Q=100,0.05
603,URL_Q=100,0.05
604,URL_Q=100,0.05
605,URL_Q=100,0.05
606,URL_Q=100,0.05
607,URL_Q=100,0.05
608,URL_Q=100,0.05
609,URL_Q=100,0.05
610,URL_Q=100,0.05
611,URL_Q=100,0.05
612,URL_Q=100,0.05
613,URL_Q=100,0.05
614,URL_Q=100,0.05
615,URL_Q=100,0.05
616,URL_Q=100,0.05
617,URL_Q=100,0.05
618,URL_Q=100,0.05
619,URL_Q=100,0.05
620,URL_Q=100,0.05
621,URL_Q=100,0.05
622,URL_Q=100,0.05
623,URL_Q=100,0.05
624,URL_Q=100,0.05
625,URL_Q=100,0.05
626,URL_Q=100,0.1
627,URL_Q=100,0.05
628,URL_Q=100,0.05
629,URL_Q=100,0.05
630,URL_Q=100,0.05
631,URL_Q=100,0.05
632,URL_Q=100,0.05
633,URL_Q=100,0.05
634,URL_Q=100,0.05
635,URL_Q=100,0.05
636,URL_Q=100,0.05
637,URL_Q=100,0.05
638,URL_Q=100,0.05
639,URL_Q=100,0.05
640,URL_Q=100,0.05
641,URL_Q=100,0.05
642,URL_Q=100,0.05
643,URL_Q=100,0.1
644,URL_Q=100,0.05
645,URL_Q=100,0.05
646,URL_Q=100,0.0
647,URL_Q=100,0.05
648,URL_Q=100,0.05
649,URL_Q=100,0.05
650,URL_Q=100,0.05
651,URL_Q=100,0.05
652,URL_Q=100,0.05
653,URL_Q=100,0.05
654,URL_Q=100,0.05
655,URL_Q=100,0.05
656,URL_Q=100,0.05
657,URL_Q=100,0.05
658,URL_Q=100,0.05
659,URL_Q=100,0.05
660,URL_Q=100,0.05
661,URL_Q=100,0.05
662,URL_Q=100,0.05
663,URL_Q=100,0.05
664,URL_Q=100,0.05
665,URL_Q=100,0.05
666,URL_Q=100,0.05
667,URL_Q=100,0.05
668,URL_Q=100,0.05
669,URL_Q=100,0.05
670,URL_Q=100,0.05
671,URL_Q=100,0.9
672,URL_Q=100,0.05
673,URL_Q=100,0.05
674,URL_Q=100,0.05
675,URL_Q=100,0.05
676,URL_Q=100,0.05
677,URL_Q=100,0.05
678,URL_Q=100,0.05
679,URL_Q=100,0.05
680,URL_Q=100,1.0
681,URL_Q=100,0.05
682,URL_Q=100,0.05
683,URL_Q=100,0.05
684,URL_Q=100,0.05
685,URL_Q=100,0.05
686,URL_Q=100,0.05
687,URL_Q=100,0.05
688,URL_Q=100,0.05
689,URL_Q=100,0.05
690,URL_Q=100,0.05
691,URL_Q=100,0.05
692,URL_Q=100,0.05
693,URL_Q=100,0.05
694,URL_Q=100,0.05
695,URL_Q=100,0.05
696,URL_Q=100,0.05
697,URL_Q=100,0.05
698,URL_Q=100,0.05
699,URL_Q=100,0.0
700,URL_Q=100,0.05
701,URL_Q=100,0.05
702,URL_Q=100,0.05
703,URL_Q=100,0.05
704,URL_Q=100,0.05
705,URL_Q=100,0.05
706,URL_Q=100,0.05
707,URL_Q=100,0.05
708,URL_Q=100,0.05
709,URL_Q=100,0.05
710,URL_Q=100,0.05
711,URL_Q=100,0.05
712,URL_Q=100,0.05
713,URL_Q=100,0.05
714,URL_Q=100,0.05
715,URL_Q=100,0.05
716,URL_Q=100,0.05
717,URL_Q=100,0.05
718,URL_Q=100,0.05
719,URL_Q=100,0.05
720,URL_Q=100,0.05
721,URL_Q=100,0.1
722,URL_Q=100,0.05
723,URL_Q=100,0.05
724,URL_Q=100,0.05
725,URL_Q=100,0.05
726,URL_Q=100,0.05
727,URL_Q=100,0.05
728,URL_Q=100,0.05
729,URL_Q=100,0.05
730,URL_Q=100,0.05
731,URL_Q=100,0.05
732,URL_Q=100,0.05
733,URL_Q=100,0.05
734,URL_Q=100,0.05
735,URL_Q=100,0.05
736,URL_Q=100,0.05
737,URL_Q=100,0.05
738,URL_Q=100,0.05
739,URL_Q=100,0.05
740,URL_Q=100,0.05
741,URL_Q=100,0.05
742,URL_Q=100,0.05
743,URL_Q=100,0.05
744,URL_Q=100,0.05
745,URL_Q=100,0.05
746,URL_Q=100,0.05
747,URL_Q=100,0.05
748,URL_Q=100,0.05
749,URL_Q=100,0.05
750,URL_Q=100,0.05
751,URL_Q=100,0.05
752,URL_Q=100,0.05
753,URL_Q=100,0.05
754,URL_Q=100,0.05
755,URL_Q=100,0.05
756,URL_Q=100,0.05
757,URL_Q=100,0.05
758,URL_Q=100,0.05
759,URL_Q=100,0.05
760,URL_Q=100,0.05
761,URL_Q=100,0.05
762,URL_Q=100,0.05
763,URL_Q=100,0.05
764,URL_Q=100,0.05
765,URL_Q=100,0.05
766,URL_Q=100,0.05
767,URL_Q=100,0.05
768,URL_Q=100,0.05
769,URL_Q=100,0.05
770,URL_Q=100,0.05
771,URL_Q=100,0.05
772,URL_Q=100,0.05
773,URL_Q=100,0.05
774,URL_Q=100,0.05
775,URL_Q=100,0.05
776,URL_Q=100,0.85
777,URL_Q=100,0.05
778,URL_Q=100,0.05
779,URL_Q=100,0.05
780,URL_Q=100,0.05
781,URL_Q=100,0.05
782,URL_Q=100,0.05
783,URL_Q=100,0.05
784,URL_Q=100,0.05
785,URL_Q=100,0.05
786,URL_Q=100,0.05
787,URL_Q=100,0.05
788,URL_Q=100,0.05
789,URL_Q=100,0.05
790,URL_Q=100,0.05
791,URL_Q=100,0.05
792,URL_Q=100,0.05
793,URL_Q=100,0.05
794,URL_Q=100,0.0
795,URL_Q=100,0.05
796,URL_Q=100,0.05
797,URL_Q=100,0.05
798,URL_Q=100,0.05
799,URL_Q=100,0.05
800,URL_Q=100,0.05
801,URL_Q=100,0.05
802,URL_Q=100,0.05
803,URL_Q=100,0.05
804,URL_Q=100,0.05
805,URL_Q=100,0.05
806,URL_Q=100,0.05
807,URL_Q=100,0.05
808,URL_Q=100,0.05
809,URL_Q=100,0.05
810,URL_Q=100,0.05
811,URL_Q=100,0.05
812,URL_Q=100,0.05
813,URL_Q=100,0.05
814,URL_Q=100,0.05
815,URL_Q=100,0.05
816,URL_Q=100,0.05
817,URL_Q=100,0.05
818,URL_Q=100,0.05
819,URL_Q=100,0.05
820,URL_Q=100,0.05
821,URL_Q=100,0.05
822,URL_Q=100,0.05
823,URL_Q=100,0.05
824,URL_Q=100,0.05
825,URL_Q=100,0.05
826,URL_Q=100,0.05
827,URL_Q=100,0.05
828,URL_Q=100,0.05
829,URL_Q=100,0.05
830,URL_Q=100,0.05
831,URL_Q=100,0.05
832,URL_Q=100,0.05
833,URL_Q=100,0.05
834,URL_Q=100,0.05
835,URL_Q=100,0.05
836,URL_Q=100,0.05
837,URL_Q=100,0.05
838,URL_Q=100,0.05
839,URL_Q=100,0.05
840,URL_Q=100,0.05
841,URL_Q=100,0.05
842,URL_Q=100,0.05
843,URL_Q=100,0.1
844,URL_Q=100,0.05
845,URL_Q=100,0.05
846,URL_Q=100,0.05
847,URL_Q=100,0.05
848,URL_Q=100,0.05
849,URL_Q=100,0.05
850,URL_Q=100,0.05
851,URL_Q=100,0.05
852,URL_Q=100,0.05
853,URL_Q=100,0.05
854,URL_Q=100,0.05
855,URL_Q=100,0.05
856,URL_Q=100,0.05
857,URL_Q=100,0.05
858,URL_Q=100,0.05
859,URL_Q=100,0.05
860,URL_Q=100,0.0
861,URL_Q=100,0.05
862,URL_Q=100,0.05
863,URL_Q=100,0.05
864,URL_Q=100,0.05
865,URL_Q=100,0.05
866,URL_Q=100,0.05
867,URL_Q=100,0.05
868,URL_Q=100,0.05
869,URL_Q=100,0.05
870,URL_Q=100,0.05
871,URL_Q=100,0.05
872,URL_Q=100,0.05
873,URL_Q=100,0.05
874,URL_Q=100,0.0
875,URL_Q=100,0.05
876,URL_Q=100,0.05
877,URL_Q=100,0.05
878,URL_Q=100,0.05
879,URL_Q=100,0.05
880,URL_Q=100,0.05
881,URL_Q=100,0.05
882,URL_Q=100,0.05
883,URL_Q=100,0.0
884,URL_Q=100,0.05
885,URL_Q=100,0.05
886,URL_Q=100,0.05
887,URL_Q=100,0.05
888,URL_Q=100,0.05
889,URL_Q=100,0.05
890,URL_Q=100,0.05
891,URL_Q=100,0.05
892,URL_Q=100,0.05
893,URL_Q=100,0.05
894,URL_Q=100,0.05
895,URL_Q=100,0.05
896,URL_Q=100,0.05
897,URL_Q=100,0.05
898,URL_Q=100,0.05
899,URL_Q=100,0.05
900,URL_Q=100,0.05
901,URL_Q=100,0.05
902,URL_Q=100,0.05
903,URL_Q=100,0.05
904,URL_Q=100,0.05
905,URL_Q=100,0.05
906,URL_Q=100,0.05
907,URL_Q=100,0.05
908,URL_Q=100,0.05
909,URL_Q=100,0.05
910,URL_Q=100,0.05
911,URL_Q=100,0.05
912,URL_Q=100,0.05
913,URL_Q=100,0.05
914,URL_Q=100,0.05
915,URL_Q=100,0.05
916,URL_Q=100,0.05
917,URL_Q=100,0.05
918,URL_Q=100,0.05
919,URL_Q=100,0.05
920,URL_Q=100,0.05
921,URL_Q=100,0.05
922,URL_Q=100,0.05
923,URL_Q=100,0.05
924,URL_Q=100,0.05
925,URL_Q=100,1.0
926,URL_Q=100,0.05
927,URL_Q=100,0.05
928,URL_Q=100,0.05
929,URL_Q=100,0.05
930,URL_Q=100,0.05
931,URL_Q=100,0.05
932,URL_Q=100,0.05
933,URL_Q=100,0.05
934,URL_Q=100,0.05
935,URL_Q=100,0.05
936,URL_Q=100,0.05
937,URL_Q=100,0.05
938,URL_Q=100,0.05
939,URL_Q=100,0.05
940,URL_Q=100,0.05
941,URL_Q=100,0.05
942,URL_Q=100,0.05
943,URL_Q=100,0.05
944,URL_Q=100,0.05
945,URL_Q=100,0.0
946,URL_Q=100,0.05
947,URL_Q=100,0.1
948,URL_Q=100,0.05
949,URL_Q=100,0.05
950,URL_Q=100,0.05
951,URL_Q=100,0.05
952,URL_Q=100,0.05
953,URL_Q=100,0.05
954,URL_Q=100,0.05
955,URL_Q=100,0.05
956,URL_Q=100,0.05
957,URL_Q=100,0.05
958,URL_Q=100,0.05
959,URL_Q=100,0.05
960,URL_Q=100,0.05
961,URL_Q=100,0.05
962,URL_Q=100,0.05
963,URL_Q=100,0.05
964,URL_Q=100,0.05
965,URL_Q=100,0.05
966,URL_Q=100,0.05
967,URL_Q=100,0.05
968,URL_Q=100,0.05
969,URL_Q=100,0.05
970,URL_Q=100,0.05
971,URL_Q=100,0.05
972,URL_Q=100,0.05
973,URL_Q=100,0.05
974,URL_Q=100,0.05
975,URL_Q=100,0.05
976,URL_Q=100,0.05
977,URL_Q=100,0.05
978,URL_Q=100,0.05
979,URL_Q=100,0.05
980,URL_Q=100,0.05
981,URL_Q=100,0.05
982,URL_Q=100,0.05
983,URL_Q=100,0.05
984,URL_Q=100,0.05
985,URL_Q=100,0.05
986,URL_Q=100,0.05
987,URL_Q=100,0.05
988,URL_Q=100,0.05
989,URL_Q=100,0.05
990,URL_Q=100,0.05
991,URL_Q=100,0.05
992,URL_Q=100,0.05
993,URL_Q=100,0.05
994,URL_Q=100,0.05
995,URL_Q=100,0.05
996,URL_Q=100,0.05
997,URL_Q=100,0.05
998,URL_Q=100,0.05
999,URL_Q=100,0.05
1000,URL_Q=100,0.05
1001,URL_Q=100,0.05
1002,URL_Q=100,0.05
1003,URL_Q=100,0.05
1004,URL_Q=100,0.05
1005,URL_Q=100,0.05
1006,URL_Q=100,0.05
1007,URL_Q=100,0.05
1008,URL_Q=100,0.05
1009,URL_Q=100,0.05
1010,URL_Q=100,0.05
1011,URL_Q=100,0.05
1012,URL_Q=100,0.05
1013,URL_Q=100,0.05
1014,URL_Q=100,0.05
1015,URL_Q=100,0.05
1016,URL_Q=100,0.05
1017,URL_Q=100,0.05
1018,URL_Q=100,0.05
1019,URL_Q=100,0.05
1020,URL_Q=100,0.05
1021,URL_Q=100,0.05
1022,URL_Q=100,0.05
1023,URL_Q=100,0.05
1024,URL_Q=100,0.05
1025,URL_Q=100,0.05
1026,URL_Q=100,0.1
1027,URL_Q=100,0.05
1028,URL_Q=100,0.05
1029,URL_Q=100,0.05
1030,URL_Q=100,0.05
1031,URL_Q=100,0.05
1032,URL_Q=100,0.05
1033,URL_Q=100,0.05
1034,URL_Q=100,0.05
1035,URL_Q=100,0.05
1036,URL_Q=100,0.05
1037,URL_Q=100,0.05
1038,URL_Q=100,0.05
1039,URL_Q=100,0.05
1040,URL_Q=100,0.05
1041,URL_Q=100,0.05
1042,URL_Q=100,0.05
1043,URL_Q=100,0.05
1044,URL_Q=100,0.05
1045,URL_Q=100,0.05
1046,URL_Q=100,0.05
1047,URL_Q=100,0.05
1048,URL_Q=100,0.05
1049,URL_Q=100,0.05
1050,URL_Q=100,0.05
1051,URL_Q=100,0.05
1052,URL_Q=100,0.05
1053,URL_Q=100,0.05
1054,URL_Q=100,0.05
1055,URL_Q=100,0.05
1056,URL_Q=100,0.05
1057,URL_Q=100,0.05
1058,URL_Q=100,0.05
1059,URL_Q=100,0.05
1060,URL_Q=100,0.05
1061,URL_Q=100,0.05
1062,URL_Q=100,0.05
1063,URL_Q=100,0.05
1064,URL_Q=100,0.05
1065,URL_Q=100,0.05
1066,URL_Q=100,0.05
1067,URL_Q=100,0.05
1068,URL_Q=100,0.05
1069,URL_Q=100,0.05
1070,URL_Q=100,0.05
1071,URL_Q=100,0.05
1072,URL_Q=100,0.05
1073,URL_Q=100,0.05
1074,URL_Q=100,0.05
1075,URL_Q=100,0.05
1076,URL_Q=100,0.05
1077,URL_Q=100,0.05
1078,URL_Q=100,0.05
1079,URL_Q=100,0.05
1080,URL_Q=100,0.05
1081,URL_Q=100,0.05
1082,URL_Q=100,0.05
1083,URL_Q=100,0.05
1084,URL_Q=100,0.05
1085,URL_Q=100,0.05
1086,URL_Q=100,0.05
1087,URL_Q=100,0.05
1088,URL_Q=100,0.05
1089,URL_Q=100,0.05
1090,URL_Q=100,0.05
1091,URL_Q=100,0.05
1092,URL_Q=100,0.05
1093,URL_Q=100,0.05
1094,URL_Q=100,0.05
1095,URL_Q=100,0.05
1096,URL_Q=100,0.05
1097,URL_Q=100,0.05
1098,URL_Q=100,0.05
1099,URL_Q=100,0.05
1100,URL_Q=100,0.05
1101,URL_Q=100,0.05
1102,URL_Q=100,0.05
1103,URL_Q=100,0.05
1104,URL_Q=100,0.05
1105,URL_Q=100,0.05
1106,URL_Q=100,0.05
1107,URL_Q=100,0.05
1108,URL_Q=100,0.05
1109,URL_Q=100,0.05
1110,URL_Q=100,0.05
1111,URL_Q=100,0.05
1112,URL_Q=100,0.05
1113,URL_Q=100,0.05
1114,URL_Q=100,0.05
1115,URL_Q=100,0.05
1116,URL_Q=100,0.05
1117,URL_Q=100,0.05
1118,URL_Q=100,0.05
1119,URL_Q=100,0.05
1120,URL_Q=100,0.05
1121,URL_Q=100,0.05
1122,URL_Q=100,0.05
1123,URL_Q=100,0.05
1124,URL_Q=100,0.05
1125,URL_Q=100,0.05
1126,URL_Q=100,0.05
1127,URL_Q=100,0.05
1128,URL_Q=100,0.05
1129,URL_Q=100,0.05
1130,URL_Q=100,0.05
1131,URL_Q=100,0.05
1132,URL_Q=100,0.05
1133,URL_Q=100,0.05
1134,URL_Q=100,0.05
1135,URL_Q=100,0.05
1136,URL_Q=100,0.05
1137,URL_Q=100,0.05
1138,URL_Q=100,0.05
1139,URL_Q=100,0.05
1140,URL_Q=100,0.05
1141,URL_Q=100,0.05
1142,URL_Q=100,0.05
1143,URL_Q=100,0.05
1144,URL_Q=100,0.05
1145,URL_Q=100,0.05
1146,URL_Q=100,0.05
1147,URL_Q=100,0.05
1148,URL_Q=100,0.05
1149,URL_Q=100,0.05
1150,URL_Q=100,1.0
1151,URL_Q=100,0.99
1152,URL_Q=100,1.0
1153,URL_Q=100,1.0
1154,URL_Q=100,1.0
1155,URL_Q=100,1.0
1156,URL_Q=100,1.0
1157,URL_Q=100,1.0
1158,URL_Q=100,1.0
1159,URL_Q=100,1.0
1160,URL_Q=100,1.0
1161,URL_Q=100,1.0
1162,URL_Q=100,1.0
1163,URL_Q=100,1.0
1164,URL_Q=100,1.0
1165,URL_Q=100,1.0
1166,URL_Q=100,1.0
1167,URL_Q=100,1.0
1168,URL_Q=100,1.0
1169,URL_Q=100,1.0
1170,URL_Q=100,1.0
1171,URL_Q=100,1.0
1172,URL_Q=100,1.0
1173,URL_Q=100,1.0
1174,URL_Q=100,1.0
1175,URL_Q=100,1.0
1176,URL_Q=100,1.0
1177,URL_Q=100,1.0
1178,URL_Q=100,1.0
1179,URL_Q=100,1.0
1180,URL_Q=100,1.0
1181,URL_Q=100,1.0
1182,URL_Q=100,1.0
1183,URL_Q=100,1.0
1184,URL_Q=100,1.0
1185,URL_Q=100,1.0
1186,URL_Q=100,1.0
1187,URL_Q=100,1.0
1188,URL_Q=100,1.0
1189,URL_Q=100,1.0
1190,URL_Q=100,1.0
1191,URL_Q=100,1.0
1192,URL_Q=100,1.0
1193,URL_Q=100,1.0
1194,URL_Q=100,1.0
1195,URL_Q=100,1.0
1196,URL_Q=100,1.0
1197,URL_Q=100,1.0
1198,URL_Q=100,1.0
1199,URL_Q=100,1.0
1200,URL_Q=100,1.0
1201,URL_Q=100,1.0
1202,URL_Q=100,1.0
1203,URL_Q=100,1.0
1204,URL_Q=100,1.0
1205,URL_Q=100,1.0
1206,URL_Q=100,0.99
1207,URL_Q=100,1.0
1208,URL_Q=100,1.0
1209,URL_Q=100,1.0
1210,URL_Q=100,1.0
1211,URL_Q=100,1.0
1212,URL_Q=100,1.0
1213,URL_Q=100,1.0
1214,URL_Q=100,1.0
1215,URL_Q=100,1.0
1216,URL_Q=100,1.0
1217,URL_Q=100,1.0
1218,URL_Q=100,0.99
1219,URL_Q=100,1.0
1220,URL_Q=100,1.0
1221,URL_Q=100,1.0
1222,URL_Q=100,1.0
1223,URL_Q=100,1.0
1224,URL_Q=100,1.0
1225,URL_Q=100,1.0
1226,URL_Q=100,1.0
1227,URL_Q=100,1.0
1228,URL_Q=100,1.0
1229,URL_Q=100,0.99
1230,URL_Q=100,1.0
1231,URL_Q=100,1.0
1232,URL_Q=100,1.0
1233,URL_Q=100,1.0
1234,URL_Q=100,1.0
1235,URL_Q=100,1.0
1236,URL_Q=100,1.0
1237,URL_Q=100,1.0
1238,URL_Q=100,1.0
1239,URL_Q=100,1.0
1240,URL_Q=100,1.0
1241,URL_Q=100,1.0
1242,URL_Q=100,0.99
1243,URL_Q=100,1.0
1244,URL_Q=100,1.0
1245,URL_Q=100,1.0
1246,URL_Q=100,1.0
1247,URL_Q=100,0.99
1248,URL_Q=100,1.0
1249,URL_Q=100,1.0
1250,URL_Q=100,0.99
1251,URL_Q=100,1.0
1252,URL_Q=100,1.0
1253,URL_Q=100,0.99
1254,URL_Q=100,1.0
1255,URL_Q=100,0.99
1256,URL_Q=100,1.0
1257,URL_Q=100,1.0
1258,URL_Q=100,1.0
1259,URL_Q=100,1.0
1260,URL_Q=100,1.0
1261,URL_Q=100,1.0
1262,URL_Q=100,1.0
1263,URL_Q=100,1.0
1264,URL_Q=100,0.99
1265,URL_Q=100,1.0
1266,URL_Q=100,1.0
1267,URL_Q=100,1.0
1268,URL_Q=100,1.0
1269,URL_Q=100,1.0
1270,URL_Q=100,1.0
1271,URL_Q=100,1.0
1272,URL_Q=100,1.0
1273,URL_Q=100,0.99
1274,URL_Q=100,1.0
1275,URL_Q=100,1.0
1276,URL_Q=100,1.0
1277,URL_Q=100,1.0
1278,URL_Q=100,1.0
1279,URL_Q=100,1.0
1280,URL_Q=100,1.0
1281,URL_Q=100,1.0
1282,URL_Q=100,1.0
1283,URL_Q=100,1.0
1284,URL_Q=100,0.99
1285,URL_Q=100,1.0
1286,URL_Q=100,0.99
1287,URL_Q=100,1.0
1288,URL_Q=100,1.0
1289,URL_Q=100,1.0
1290,URL_Q=100,1.0
1291,URL_Q=100,1.0
1292,URL_Q=100,1.0
1293,URL_Q=100,1.0
1294,URL_Q=100,1.0
1295,URL_Q=100,1.0
1296,URL_Q=100,0.99
1297,URL_Q=100,1.0
1298,URL_Q=100,1.0
1299,URL_Q=100,0.99
1300,URL_Q=100,1.0
1301,URL_Q=100,1.0
1302,URL_Q=100,1.0
1303,URL_Q=100,1.0
1304,URL_Q=100,1.0
1305,URL_Q=100,1.0
1306,URL_Q=100,1.0
1307,URL_Q=100,1.0
1308,URL_Q=100,1.0
1309,URL_Q=100,1.0
1310,URL_Q=100,1.0
1311,URL_Q=100,1.0
1312,URL_Q=100,1.0
1313,URL_Q=100,1.0
1314,URL_Q=100,1.0
